meeting_idx_id,meeting_date,agenda_key,agenda_no,original_agenda_no,agenda_kind,visibility,title,case_numbers,source_status,source_confidence
6903,2023-09-19,deliberation_decision:06:6,6,⑥,deliberation_decision,public,「유료도로법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,,parsed_from_schedule,0.88
6903,2023-09-19,deliberation_decision:07:7,7,⑦,deliberation_decision,public,「연구개발특구의 육성에 관한 특별법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,,parsed_from_schedule,0.88
6903,2023-09-19,deliberation_decision:08:8,8,⑧,deliberation_decision,public,「국가공무원법」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,,parsed_from_schedule,0.88
6903,2023-09-19,deliberation_decision:09:9,9,⑨,deliberation_decision,public,「검사와 사법경찰관의 상호협력과 일반적 수사준칙에 관한 규정」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,,parsed_from_schedule,0.88
6903,2023-09-19,report:01:10,10,-,report,private,온라인쇼핑(셀러툴) 플랫폼 부문 자율규약 이행점검 결과에 관한 건,,parsed_from_schedule,0.88
6902,2023-09-11,deliberation_decision:01:1,1,①,deliberation_decision,public,「개인정보 보호법 위반에 대한 과징금 부과기준」 제정안에 관한 건,,parsed_from_schedule,0.88
6902,2023-09-11,deliberation_decision:02:2,2,②,deliberation_decision,public,「개인정보 보호법 위반에 대한 과태료 부과기준」 일부개정안에 관한 건,,parsed_from_schedule,0.88
6902,2023-09-11,deliberation_decision:03:3,3,③,deliberation_decision,public,「부동산 거래신고 등에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,,parsed_from_schedule,0.88
6902,2023-09-11,deliberation_decision:04:4,4,④,deliberation_decision,public,「부동산 거래신고 등에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,,parsed_from_schedule,0.88
6902,2023-09-11,deliberation_decision:05:5,5,⑤,deliberation_decision,public,「학원의 설립·운영 및 과외교습에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,,parsed_from_schedule,0.88
6895,2023-07-26,deliberation_decision:01:1,1,①,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건 (2021조일0028),2021조일0028,parsed_from_schedule,0.88
6895,2023-07-26,deliberation_decision:02:2,2,②,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건 (2023조일0061),2023조일0061,parsed_from_schedule,0.88
6895,2023-07-26,deliberation_decision:03:3,3,③,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건 (2022조일0005 등 7건),2022조일0005,parsed_from_schedule,0.88
6895,2023-07-26,deliberation_decision:04:4,4,④,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치 및 개선권고에 관한 건(2023조삼0006 등 4건),2023조삼0006,parsed_from_schedule,0.88
6895,2023-07-26,deliberation_decision:05:5,5,⑤,deliberation_decision,public,공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0008 등 15건),2023조총0008,parsed_from_schedule,0.88
6895,2023-07-26,deliberation_decision:06:6,6,⑥,deliberation_decision,public,｢개인정보 보호법 시행령｣ 일부개정안에 관한 건,,parsed_from_schedule,0.88
6895,2023-07-26,report:01:7,7,-,report,private,「AI 시대 안전한 개인정보 활용 정책방향(안)」에 관한 건,,parsed_from_schedule,0.88
6893,2023-07-12,deliberation_decision:01:1,1,①,deliberation_decision,public,"개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조일0148~0181, 2021조이0173)","2021조일0148,2021조일0149,2021조일0150,2021조일0151,2021조일0152,2021조일0153,2021조일0154,2021조일0155,2021조일0156,2021조일0157,2021조일0158,2021조일0159,2021조일0160,2021조일0161,2021조일0162,2021조일0163,2021조일0164,2021조일0165,2021조일0166,2021조일0167,2021조일0168,2021조일0169,2021조일0170,2021조일0171,2021조일0172,2021조일0173,2021조일0174,2021조일0175,2021조일0176,2021조일0177,2021조일0178,2021조일0179,2021조일0180,2021조일0181,2021조이0173",parsed_from_schedule,0.88
6893,2023-07-12,deliberation_decision:02:2,2,②,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조이0003),2023조이0003,parsed_from_schedule,0.88
6893,2023-07-12,deliberation_decision:03:3,3,③,deliberation_decision,public,HR채용 플랫폼 부문 민관협력 자율규제 규약 제정에 관한 건,,parsed_from_schedule,0.88
6893,2023-07-12,report:01:4,4,①,report,private,정보보호 및 개인정보보호 관리체계 인증 등에 관한 고시 일부개정안에 관한 건,,parsed_from_schedule,0.88
6893,2023-07-12,report:02:5,5,②,report,private,개인정보 보호위원회의 조사 및 처분에 관한 규정 일부개정안에 관한 건,,parsed_from_schedule,0.88
6891,2023-06-28,deliberation_decision:01:1,1,①,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2022조일0069 등 2건),2022조일0069,parsed_from_schedule,0.88
6891,2023-06-28,deliberation_decision:02:2,2,②,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2022조이0043 등 2건),2022조이0043,parsed_from_schedule,0.88
6891,2023-06-28,deliberation_decision:03:3,3,③,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2022조이0028),2022조이0028,parsed_from_schedule,0.88
6891,2023-06-28,deliberation_decision:04:4,4,④,deliberation_decision,public,개인정보보호 기본계획 수립에 관한 건,,parsed_from_schedule,0.88
6891,2023-06-28,report:01:5,5,①,report,private,개인정보 국외이전 운영 등에 관한 규정 제정안에 관한 건,,parsed_from_schedule,0.88
6891,2023-06-28,report:02:6,6,②,report,private,표준 개인정보 보호지침 개정안에 관한 건,,parsed_from_schedule,0.88
6891,2023-06-28,report:03:7,7,③,report,private,개인정보 처리 방법에 관한 고시 개정안에 관한 건,,parsed_from_schedule,0.88
6891,2023-06-28,report:04:8,8,④,report,private,개인정보 영향평가에 관한 고시 일부개정안에 관한 건,,parsed_from_schedule,0.88
6891,2023-06-28,report:05:9,9,⑤,report,private,온라인쇼핑(중개) 플랫폼 부문 자율규약 이행점검 결과에 관한 건,,parsed_from_schedule,0.88
6891,2023-06-28,report:06:10,10,⑥,report,public,개인정보 분야 전문용어 표준안에 관한 건,,parsed_from_schedule,0.88
6890,2023-06-14,deliberation_decision:01:1,1,①,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조일0117 등 2건),2021조일0117,parsed_from_schedule,0.88
6890,2023-06-14,deliberation_decision:02:2,2,②,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2022조이0086 등 3건),2022조이0086,parsed_from_schedule,0.88
6890,2023-06-14,deliberation_decision:03:3,3,③,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조삼0001 등 3건),2023조삼0001,parsed_from_schedule,0.88
6885,2023-05-24,deliberation_decision:01:1,1,-,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2022조이0003 등 11건),2022조이0003,parsed_from_schedule,0.88
6885,2023-05-24,report:01:2,2,①,report,private,개인정보의 안전성 확보조치 기준 개정안에 관한 건,,parsed_from_schedule,0.88
6885,2023-05-24,report:02:3,3,②,report,private,개인정보 처리방침 평가에 관한 고시 제정안에 관한 건,,parsed_from_schedule,0.88
6885,2023-05-24,report:03:4,4,③,report,private,개인정보 보호법 위반에 대한 과징금 부과기준 제정안에 관한 건,,parsed_from_schedule,0.88
6888,2023-05-10,deliberation_decision:01:1,1,①,deliberation_decision,public,공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조총0037 등 2건),2021조총0037,parsed_from_schedule,0.88
6888,2023-05-10,deliberation_decision:02:2,2,②,deliberation_decision,public,공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(202301조총0001 등 14건),,parsed_from_schedule,0.88
6888,2023-05-10,deliberation_decision:03:3,3,③,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치 및 개선권고에 관한 건(2022조삼0014 등 5건),2022조삼0014,parsed_from_schedule,0.88
6888,2023-05-10,deliberation_decision:04:4,4,④,deliberation_decision,public,｢중앙행정기관 청사의 관리 등에 관한 법률｣ 제정안에 대한 개인정보 침해요인 평가에 관한 건,,parsed_from_schedule,0.88
6888,2023-05-10,deliberation_decision:05:5,5,⑤,deliberation_decision,private,개인정보보호 법규 위반행위에 대한 시정조치 안건의 수정의결에 관한 건,,parsed_from_schedule,0.88
6883,2023-04-26,deliberation_decision:01:1,1,-,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2022조일0037 등 4건),2022조일0037,parsed_from_schedule,0.88
6883,2023-04-26,report:01:2,2,①,report,public,개인정보 보호 가이드라인(온라인 경품행사편) 제정에 관한 건,,parsed_from_schedule,0.88
6883,2023-04-26,report:02:3,3,②,report,private,개인정보 보호법 시행령 일부개정안에 관한 사항,,parsed_from_schedule,0.88
6880,2023-04-12,deliberation_decision:01:1,1,①,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조총0022 등 8건),2021조총0022,parsed_from_schedule,0.88
6880,2023-04-12,deliberation_decision:02:2,2,②,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치 및 조치방안에 관한 건(2022조이0038 등 10건),2022조이0038,parsed_from_schedule,0.88
6880,2023-04-12,deliberation_decision:03:3,3,③,deliberation_decision,public,"개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2022조일0069, 2022조이0052)","2022조일0069,2022조이0052",parsed_from_schedule,0.88
6880,2023-04-12,report:01:4,4,①,report,public,부동산 분야 개인정보 처리현황 분석 결과에 관한 건,,parsed_from_schedule,0.88
6880,2023-04-12,report:02:5,5,②,report,private,2025년 글로벌 프라이버시 총회(GPA) 유치에 관한 건,,parsed_from_schedule,0.88
6876,2023-03-22,deliberation_decision:01:1,1,①,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조일0008 등 4건),2023조일0008,parsed_from_schedule,0.88
6876,2023-03-22,deliberation_decision:02:2,2,②,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조이0085 등 6건),2021조이0085,parsed_from_schedule,0.88
6876,2023-03-22,report:01:3,3,-,report,public,구인구직 분야 개인정보 처리현황 분석 결과에 관한 건,,parsed_from_schedule,0.88
6873,2023-03-08,deliberation_decision:01:1,1,①,deliberation_decision,public,「개인정보 보호법 위반에 대한 과태료 부과기준」 개정에 관한 건,,parsed_from_schedule,0.88
6873,2023-03-08,deliberation_decision:02:2,2,②,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2022조총0035 등 12건),2022조총0035,parsed_from_schedule,0.88
6873,2023-03-08,deliberation_decision:03:3,3,③,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2022조일0053 등 3건),2022조일0053,parsed_from_schedule,0.88
6873,2023-03-08,deliberation_decision:04:4,4,④,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2022조이0069 등 4건),2022조이0069,parsed_from_schedule,0.88
6868,2023-02-22,deliberation_decision:01:1,1,①,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조이0152 등 7건),2021조이0152,parsed_from_schedule,0.88
6868,2023-02-22,deliberation_decision:02:2,2,②,deliberation_decision,public,주문배달 플랫폼 부문 「민관협력 자율규제 규약」 제정에 관한 건,,parsed_from_schedule,0.88
6868,2023-02-22,deliberation_decision:03:3,3,③,deliberation_decision,public,「온라인플랫폼 분야 민관협력 자율규제 추진계획」('22.5.11.의결) 일부 보완 방안,,parsed_from_schedule,0.88
6867,2023-02-08,deliberation_decision:01:1,1,①,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조일0028),2021조일0028,parsed_from_schedule,0.88
6867,2023-02-08,deliberation_decision:02:2,2,②,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2022조일0059 등 4건),2022조일0059,parsed_from_schedule,0.88
6867,2023-02-08,deliberation_decision:03:3,3,③,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치 및 개선권고에 관한 건(2022조삼0013),2022조삼0013,parsed_from_schedule,0.88
6863,2023-01-11,deliberation_decision:01:1,1,-,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2022조이0058 등 2건),2022조이0058,parsed_from_schedule,0.88
6863,2023-01-11,report:01:2,2,①,report,public,2023년 개인정보보호 조사업무 추진방향에 관한 건,,parsed_from_schedule,0.88
6863,2023-01-11,report:02:3,3,②,report,private,개인정보 조사·처분 프로세스 개선에 관한 건,,parsed_from_schedule,0.88
6863,2023-01-11,report:03:4,4,③,report,private,「개인정보보호 가이드라인(인사·노무편)」에 관한 건,,parsed_from_schedule,0.88
6860,2022-12-28,deliberation_decision:01:1,1,①,deliberation_decision,public,2023년 개인정보보호 시행계획 수립에 관한 건,,parsed_from_schedule,0.88
6860,2022-12-28,deliberation_decision:02:2,2,②,deliberation_decision,public,「가명정보의 결합 및 반출 등에 관한 고시」 일부개정에 관한 건,,parsed_from_schedule,0.88
6860,2022-12-28,deliberation_decision:03:3,3,③,deliberation_decision,public,「공공기관의 가명정보 결합 및 반출 등에 관한 고시」 폐지안에 관한 건,,parsed_from_schedule,0.88
6860,2022-12-28,report:01:4,4,①,report,public,「개인정보 보호·활용기술 표준화 로드맵('23~'27)」(안) 수립에 관한 건,,parsed_from_schedule,0.88
6860,2022-12-28,report:02:5,5,②,report,public,모빌리티 분야 개인정보 처리현황 분석 결과에 관한 건,,parsed_from_schedule,0.88
6857,2022-12-14,deliberation_decision:01:1,1,①,deliberation_decision,public,「개인정보보호 법규 위반에 대한 징계권고 기준」 제정 등에 관한 건,,parsed_from_schedule,0.88
6857,2022-12-14,deliberation_decision:02:2,2,②,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조이0084 등 6건),2021조이0084,parsed_from_schedule,0.88
6857,2022-12-14,deliberation_decision:03:3,3,③,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2022조삼0006 등 3건),2022조삼0006,parsed_from_schedule,0.88
6855,2022-11-30,deliberation_decision:01:1,1,①,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조이0087 등 10건),2021조이0087,parsed_from_schedule,0.88
6855,2022-11-30,deliberation_decision:02:2,2,②,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조일0036 등 11건),2021조일0036,parsed_from_schedule,0.88
6853,2022-11-16,deliberation_decision:01:1,1,①,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조일0131 등 10건),2021조일0131,parsed_from_schedule,0.88
6853,2022-11-16,deliberation_decision:02:2,2,②,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조이0080 등 4건),2021조이0080,parsed_from_schedule,0.88
6853,2022-11-16,deliberation_decision:03:3,3,③,deliberation_decision,private,개인정보보호 법규 위반행위에 대한 조치에 관한 건(2021조이0184),2021조이0184,parsed_from_schedule,0.88
6853,2022-11-16,report:01:4,4,-,report,private,「개인정보 조사정보 통합시스템」 구축 추진계획(안)에 관한 건,,parsed_from_schedule,0.88
6849,2022-10-19,deliberation_decision:01:1,1,-,deliberation_decision,public,「개인정보보호 법규 위반에 대한 과징금 부과기준」 일부개정 및 「주민등록번호 유출 등에 대한 과징금 부과기준」 제정에 관한 건,,parsed_from_schedule,0.88
6849,2022-10-19,report:01:2,2,-,report,public,온라인플랫폼 「민관협력 자율규제」 추진 주문배달 분야 개인정보 처리현황 분석 결과에 관한 건,,parsed_from_schedule,0.88
6845,2022-09-28,deliberation_decision:01:1,1,①,deliberation_decision,private,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조일0117 등 9건),2021조일0117,parsed_from_schedule,0.88
6845,2022-09-28,deliberation_decision:02:2,2,②,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2022조삼0002 등 2건),2022조삼0002,parsed_from_schedule,0.88
6845,2022-09-28,deliberation_decision:03:3,3,③,deliberation_decision,public,온라인쇼핑(셀러툴) 부문 「민관협력 자율규제 규약」 제정에 관한 건,,parsed_from_schedule,0.88
6845,2022-09-28,report:01:4,4,-,report,public,「AI 개인정보 침해예방 지원 시스템 구축」 결과보고에 관한 건,,parsed_from_schedule,0.88
6841,2022-09-14,deliberation_decision:01:1,1,①,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조일0028),2021조일0028,parsed_from_schedule,0.88
6841,2022-09-14,deliberation_decision:02:2,2,②,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조총0048 등 16건),2021조총0048,parsed_from_schedule,0.88
6841,2022-09-14,deliberation_decision:03:3,3,③,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조이0172 등 5건),2021조이0172,parsed_from_schedule,0.88
6838,2022-08-31,deliberation_decision:01:1,1,①,deliberation_decision,private,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조일0028),2021조일0028,parsed_from_schedule,0.88
6838,2022-08-31,deliberation_decision:02:2,2,②,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조총0048 등 16건),2021조총0048,parsed_from_schedule,0.88
6838,2022-08-31,deliberation_decision:03:3,3,③,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조이0172 등 6건),2021조이0172,parsed_from_schedule,0.88
6838,2022-08-31,report:01:4,4,①,report,private,2022 개인정보보호 연차보고서 발간 및 국회 제출에 관한 건,,parsed_from_schedule,0.88
6838,2022-08-31,report:02:5,5,②,report,private,「가명정보의 결합 및 반출 등에 관한 고시」 일부개정에 관한 건,,parsed_from_schedule,0.88
6834,2022-08-10,deliberation_decision:01:1,1,①,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조총0029 등 7건),2021조총0029,parsed_from_schedule,0.88
6834,2022-08-10,deliberation_decision:02:2,2,②,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2022조일0041 등 3건),2022조일0041,parsed_from_schedule,0.88
6834,2022-08-10,deliberation_decision:03:3,3,③,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2022조삼0001 등 2건),2022조삼0001,parsed_from_schedule,0.88
6831,2022-07-13,deliberation_decision:01:1,1,①,deliberation_decision,public,온라인 쇼핑(중개) 플랫폼 부문 「민관협력 자율규제 규약」 제정에 관한 건,,parsed_from_schedule,0.88
6831,2022-07-13,deliberation_decision:02:2,2,②,deliberation_decision,public,「(개인정보보호위원회)개인정보보호 자율규제단체 지정 등에 관한 규정」 일부개정안에 관한 건,,parsed_from_schedule,0.88
6831,2022-07-13,deliberation_decision:03:3,3,③,deliberation_decision,public,「(개인정보보호위원회)정보보호 및 개인정보보호 관리체계 인증 등에 관한 고시」 일부개정안에 관한 건,,parsed_from_schedule,0.88
6831,2022-07-13,deliberation_decision:04:4,4,④,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2022조일0043 등 11건),2022조일0043,parsed_from_schedule,0.88
6831,2022-07-13,deliberation_decision:05:5,5,⑤,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조이0162 등 2건),2021조이0162,parsed_from_schedule,0.88
6828,2022-06-22,deliberation_decision:01:1,1,①,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치 및 개인정보 처리실태 개선권고에 관한 건(2022조총0001),2022조총0001,parsed_from_schedule,0.88
6828,2022-06-22,deliberation_decision:02:2,2,②,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조일0069 등 9건),2021조일0069,parsed_from_schedule,0.88
6825,2022-06-08,deliberation_decision:01:1,1,-,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2021조이0048 등 3건),2021조이0048,parsed_from_schedule,0.88
6825,2022-06-08,report:01:2,2,①,report,private,공공부문 개인정보 유출 방지대책(안)에 관한 건,,parsed_from_schedule,0.88
6825,2022-06-08,report:02:3,3,②,report,private,「개인정보보호 표준 조례(안)」에 관한 건,,parsed_from_schedule,0.88
6821,2022-05-25,deliberation_decision:01:1,1,①,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2020조총0044 등 8건),2020조총0044,parsed_from_schedule,0.88
6821,2022-05-25,deliberation_decision:02:2,2,②,deliberation_decision,public,「개인정보 보호법 시행령」 일부개정안에 관한 건,,parsed_from_schedule,0.88
6821,2022-05-25,report:01:3,3,-,report,private,「아동·청소년 개인정보보호 기본계획(안)」에 관한 건,,parsed_from_schedule,0.88
6818,2022-05-11,deliberation_decision:01:1,1,①,deliberation_decision,public,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2020조이0024 등 5건),2020조이0024,parsed_from_schedule,0.88
6818,2022-05-11,deliberation_decision:02:2,2,②,deliberation_decision,public,온라인플랫폼 분야 「민관협력 자율규제 추진계획(안)」,,parsed_from_schedule,0.88
6815,2022-04-27,report:01:1,1,①,report,public,「가명정보 처리 가이드라인」 개정에 관한 건,,parsed_from_schedule,0.88
6815,2022-04-27,report:02:2,2,②,report,public,제8회 동시지방선거 대비 개인정보보호 관련 준수사항,,parsed_from_schedule,0.88
6815,2022-04-27,deliberation_decision:01:3,3,①,deliberation_decision,public,대한한의사협회의 통계작성 등을 위한 한의 의료기관 보유 가명정보 제공 요청에 관한 건,,parsed_from_schedule,0.88
